X,Y,OBJECTID,Road_System,Route_Num,Route_Section,Milepost,Date_Time,Time_of_Day,City,County,Location_1,Location_Link,Location_2,Latitude,Longitude,Unique_Crash_ID,Intersection_ID,Severity,Uninjured,Level_C_Injuries,Level_B_Injuries,Level_A_Injuries,Fatalities,Agency_Name,Report_Id,Crash_Location,Road_Description,Vehicles,Road_Contour,Road_Cond,Lighting_Cond,Weather,Limit1,Limit2,Limit3,Ramp_Id,Crash_Type,Fixed_Object,Event1,Event2,Event3,Mhe,Animal_Species,Veh1_Dir,Veh1_Type,Driver1_Cond,Veh1_Human_Contr_Factor,Veh1_Speed,Veh1_Movement,Driver1_State,Veh1_HAZMAT,Driver1_Belt,Veh1_Cycle_Prot,Driver1_Inj_Level,Veh2_Dir,Veh2_Type,Driver2_Cond,Veh2_Human_Contr_Factor,Veh2_Speed,Veh2_Movement,Driver2_State,Veh2_HAZMAT,Driver2_Belt,Veh2_Cycle_Prot,Driver2_Inj_Level,Veh3_Dir,Veh3_Type,Driver3_Cond,Veh3_Human_Contr_Factor,Veh3_Speed,Veh3_Movement,Driver3_State,Veh3_HAZMAT,Driver3_Belt,Veh3_Cycle_Prot,Driver3_Inj_Level,Sum_of_Minor_and_Severe,Sum_of_Severe,Bicycle_Involved,Pedestrian_Involved,Motorcycle_Involved,Impairment_Involved,Helmet_Involved,Corridor_1,Corridor_2,Serial_No,GlobalID,created_user,created_date,last_edited_user,last_edited_date
-105.127892113489,39.986939484349,766245,State Highway,42,A,1.95,2021/05/15 11:53:00+00,1153,LOUISVILLE,BOULDER,COURTESY RD,AT,SOUTH BOULDER RD E,40.04416651,-105.30666993,3217816,3107,No Injury (PDO),2,0,0,0,0,LUPD,,On Road,Intersection,2,Curve On Level,Dry,Daylight,None,35,35,,,Rear End,FO:No,Rear End,Sideswipe Same Direction,,Rear End,,South,Pickup Truck/Utility Van,No Impairment Suspected,Driver Inexperience,15,Making Right Turn,CO,No,Yes,None,No Injury (PDO),South,Passenger Car/Van,No Impairment Suspected,No Apparent Contributing Factor,0,Stopped in Traffic,CO,No,Yes,,1,Unknown,,,,,,0,0,No,,,0,0,,,,,,,,119139,{B05768CF-219E-45E6-9904-0EB75CE87C60},TRANSPORTATION,2024/04/24 11:42:09+00,TRANSPORTATION,2024/04/24 11:42:09+00
-105.127930000061,39.9774699992066,766246,State Highway,42,A,2.62,2021/05/16 10:18:00+00,1018,LOUISVILLE,BOULDER,COURTESY RD,AT,PINE ST,39.97747651,-105.12793989,3217822,,No Injury (PDO),2,0,0,0,0,LUPD,,On Road,Non-Intersection,2,Straight On Level,Dry,Daylight,None,0,0,,,Rear End,FO:No,Rear End,,,Rear End,,South,Passenger Car/Van,No Impairment Suspected,Driver Preoccupied,0,Going Straight,CO,No,Yes,,No Injury (PDO),South,Passenger Car/Van,No Impairment Suspected,,0,Going Straight,CO,No,Yes,,1,Unknown,,,,,,0,0,No,,,0,0,,,,,,,,119120,{B702B5FB-272D-45AE-8254-740C4469B76C},TRANSPORTATION,2024/04/24 11:42:09+00,TRANSPORTATION,2024/04/24 11:42:09+00
-105.127819999739,39.9770799987194,766247,State Highway,42,A,2.62,2021/06/30 11:06:00+00,1106,LOUISVILLE,BOULDER,COURTESY RD,AT,PINE ST,39.97708651,-105.12782988,3218106,3109,No Injury (PDO),2,0,0,0,0,LUPD,,On Road,Intersection,2,Straight On Level,Dry,Daylight,None,45,45,,,Rear End,FO:No,Rear End,,,Rear End,,North,SUV,No Impairment Suspected,Driver Preoccupied,5,Going Straight,CO,No,Yes,,No Injury (PDO),North,SUV,No Impairment Suspected,No Apparent Contributing Factor,0,Stopped in Traffic,CO,No,Yes,,1,Unknown,,,,,,0,,No,,,0,0,,,,,,,,139919,{871C808D-A6C2-43CE-804B-637B096F9693},TRANSPORTATION,2024/04/24 11:42:09+00,TRANSPORTATION,2024/04/24 11:42:09+00
-105.127899101688,39.9836430593556,766248,State Highway,42,A,2.19,2021/08/12 12:31:00+00,1231,LOUISVILLE,BOULDER,COURTESY RD,AT,GRIFFITH ST,39.98200651,-105.12700989,3218368,,No Injury (PDO),5,0,0,0,0,LUPD,,On Road,Non-Intersection,4,Straight On Grade,Dry,Daylight,None,0,0,0,,Rear End,FO:No,Rear End,Rear End,Rear End,Rear End,,North,Passenger Car/Van,No Impairment Suspected,No Apparent Contributing Factor,0,Going Straight,CO,No,Yes,,No Injury (PDO),North,SUV,No Impairment Suspected,No Apparent Contributing Factor,0,Going Straight,CO,No,Yes,,1,North,SUV,No Impairment Suspected,No Apparent Contributing Factor,0,Going Straight,CO,,Yes,,1,0,0,,,,,,,,155257,{D0C847DA-8AF5-460C-B0E5-A857408C5C13},TRANSPORTATION,2024/04/24 11:42:09+00,TRANSPORTATION,2024/04/24 11:42:09+00
-105.127940000432,39.9846699990085,766249,State Highway,42,A,2.12,2021/08/23 00:00:00+00,0,LOUISVILLE,BOULDER,COURTESY RD,AT,HARPER ST,39.98467651,-105.12794989,3218440,3108,No Injury (PDO),2,0,0,0,0,LUPD,,On Road,Intersection,2,Straight On Level,Dry,Daylight,None,45,45,,,Sideswipe Same Direction,FO:No,Sideswipe Same Direction,,,Sideswipe Same Direction,,South,Passenger Car/Van,No Impairment Suspected,No Apparent Contributing Factor,30,Changing Lanes,CO,No,Yes,,No Injury (PDO),South,Pickup Truck/Utility Van,No Impairment Suspected,No Apparent Contributing Factor,30,Going Straight,CO,No,Yes,,1,Unknown,,,,,,0,0,No,,,0,0,,,,,,,,156665,{2CC8FA11-1DA4-47AB-B96B-D265646A18D4},TRANSPORTATION,2024/04/24 11:42:09+00,TRANSPORTATION,2024/04/24 11:42:09+00
-105.127847951806,39.9772475279817,766250,State Highway,42,A,2.62,2021/10/10 10:53:00+00,1053,LOUISVILLE,BOULDER,COURTESY RD,AT,PINE ST,39.97884651,-105.13085989,3218776,3109,No Injury (PDO),2,0,0,0,0,LUPD,,On Road,Intersection,2,Curve On Level,Dry,Daylight,None,45,45,,,Rear End,FO:No,Rear End,,,Rear End,,South,Pickup Truck/Utility Van,No Impairment Suspected,No Apparent Contributing Factor,5,Going Straight,CO,No,Yes,,No Injury (PDO),South,SUV,No Impairment Suspected,No Apparent Contributing Factor,3,Stopped in Traffic,CO,No,Yes,,1,Unknown,,,,,,0,0,No,,,0,0,,,,,,,,172417,{4307B842-7757-4281-8CB4-6BF7442EE2BB},TRANSPORTATION,2024/04/24 11:42:09+00,TRANSPORTATION,2024/04/24 11:42:09+00
-105.127909999704,39.9778599987833,766251,State Highway,42,A,2.62,2021/10/15 17:07:00+00,1707,LOUISVILLE,BOULDER,COURTESY RD,AT,PINE ST,39.97786651,-105.12791988,3218821,,No Injury (PDO),5,0,0,0,0,LUPD,,On Road,Non-Intersection,3,Straight On Level,Dry,Daylight,None,35,35,0,,Rear End,FO:No,Rear End,Rear End,,Rear End,,South,Passenger Car/Van,No Impairment Suspected,Driver Preoccupied,0,Going Straight,CO,No,Yes,,No Injury (PDO),South,Passenger Car/Van,No Impairment Suspected,No Apparent Contributing Factor,0,Stopped in Traffic,CO,No,Yes,,1,Unknown,Unknown,,,0,Unknown,0,0,No,,,0,0,,,,,,,,177762,{4780AD74-DB18-4C26-A385-05801E719947},TRANSPORTATION,2024/04/24 11:42:09+00,TRANSPORTATION,2024/04/24 11:42:09+00
-105.127874168236,39.9796440237589,766252,State Highway,42,A,2.45,2021/10/26 17:55:00+00,1755,LOUISVILLE,BOULDER,COURTESY RD,AT,SOUTH ST,39.58826646,-105.07734983,3218887,,No Injury (PDO),2,0,0,0,0,LUPD,,On Road,Intersection,2,Straight On Level,Dry,Daylight,None,45,45,,,Rear End,FO:No,Rear End,,,Rear End,,South,SUV,No Impairment Suspected,Driver Preoccupied,5,Going Straight,TX,No,Yes,,No Injury (PDO),South,SUV,No Impairment Suspected,No Apparent Contributing Factor,0,Stopped in Traffic,CO,No,Yes,,1,Unknown,,,,,,0,0,No,,,0,0,,,,,,,,177150,{54F1658D-C301-4BD1-B918-0FE05D2A26C9},TRANSPORTATION,2024/04/24 11:42:09+00,TRANSPORTATION,2024/04/24 11:42:09+00
-105.127852994673,39.9894778649439,766253,State Highway,42,A,1.77,2021/12/17 21:54:00+00,2154,LOUISVILLE,BOULDER,COURTESY RD,AT,HECLA DR,39.59359646,-105.07678983,3219189,,"Evident, Incapacitating (A)",1,0,0,1,0,LUPD,,On Road,Intersection,2,Straight On Level,Dry,Dark Lighted,None,45,45,,,Approach Turn,FO:No,Approach Turn,,,Approach Turn,,North,SUV,No Impairment Suspected,No Apparent Contributing Factor,15,Making Left Turn,CO,No,Yes,,No Injury (PDO),South,Passenger Car/Van,No Impairment Suspected,No Apparent Contributing Factor,45,Going Straight,CO,No,Yes,,4,Unknown,,,,,,0,,No,,,1,1,,,,,,,,192974,{BFAF8CAF-F9E6-43B2-952D-898F8434333B},TRANSPORTATION,2024/04/24 11:42:09+00,TRANSPORTATION,2024/04/24 11:42:09+00
-105.102546000317,40.1545479991368,766254,State Highway,287,C,315.01,2021/11/02 00:00:00+00,0,LONGMONT,BOULDER,DELAWARE AVE,AT,MAIN ST S,40.15455454,-105.1025559,3218938,24970,No Injury (PDO),2,0,0,0,0,LDPS,,On Road,Intersection,2,Straight On Level,Dry,Daylight,None,25,25,,,Rear End,FO:No,Rear End,,,Rear End,,East,Trucks over 10k/Busses over 15 Passengers,Unknown,No Apparent Contributing Factor,5,Backing,CO,No,Unknown,,No Injury (PDO),East,SUV,No Impairment Suspected,No Apparent Contributing Factor,0,Stopped in Traffic,CO,No,Yes,,1,Unknown,,,,,,0,0,No,,,0,0,,,,,,,,180828,{2F576242-FDAB-43DD-B017-AEEE4065BC9E},TRANSPORTATION,2024/04/24 11:42:09+00,TRANSPORTATION,2024/04/24 11:42:09+00
-105.248606999746,40.0380089993474,766255,State Highway,119,B,44.78,2021/01/12 11:43:00+00,1143,BOULDER,BOULDER,DIAGONAL HWY,00085FE,34TH ST,40.03801551,-105.24861692,3217244,21126,No Injury (PDO),1,0,0,0,0,BLDPD,,Off Road Right,Intersection Related,1,Straight On Level,Dry,Daylight,None,40,,,,Curb or Island,FO:Yes,Curb or Island,Other Fixed Object,,Other Fixed Object,,East,Passenger Car/Van,No Impairment Suspected,No Apparent Contributing Factor,15,Making Right Turn,CO,No,Yes,,No Injury (PDO),Unknown,,,,,,0,,No,,,Unknown,,,,,,0,0,No,,,0,0,,,,,,,,51451,{FBCFDFA8-3379-4B8B-A049-98CD5A520711},TRANSPORTATION,2024/04/24 11:42:09+00,TRANSPORTATION,2024/04/24 11:42:09+00
-105.248606999746,40.0380089993474,766256,State Highway,119,B,44.78,2021/10/17 19:14:00+00,1914,BOULDER,BOULDER,DIAGONAL HWY,00100FE,34TH ST,40.03801551,-105.24861692,3218836,,No Injury (PDO),4,0,0,0,0,BLDPD,,On Road,Non-Intersection,2,Straight On Level,Dry,Dark Lighted,None,40,40,,,Sideswipe Same Direction,FO:No,Sideswipe Same Direction,,,Sideswipe Same Direction,,East,Passenger Car/Van,No Impairment Suspected,No Apparent Contributing Factor,35,Changing Lanes,CO,No,Yes,,No Injury (PDO),East,Passenger Car/Van,No Impairment Suspected,No Apparent Contributing Factor,45,Going Straight,CO,No,Yes,,1,Unknown,,,,,,0,0,No,,,0,0,,,,,,,,178678,{C4464B3B-9C1B-499B-AD12-303DA3963C34},TRANSPORTATION,2024/04/24 11:42:09+00,TRANSPORTATION,2024/04/24 11:42:09+00
-105.25437700022,40.0377059991989,766257,State Highway,119,B,44.47,2021/04/02 16:30:00+00,1630,BOULDER,BOULDER,DIAGONAL HWY,00150FW,30TH ST,40.03771251,-105.25438692,3217618,1343,No Injury (PDO),2,0,0,0,0,BLDPD,,On Road,Intersection Related,2,Straight On Level,Dry,Daylight,None,40,40,,,Rear End,FO:No,Rear End,,,Rear End,,East,SUV,No Impairment Suspected,No Apparent Contributing Factor,40,Going Straight,TX,No,Yes,,No Injury (PDO),East,Passenger Car/Van,No Impairment Suspected,No Apparent Contributing Factor,0,Stopped in Traffic,CO,No,Yes,,1,Unknown,,,,,,0,0,No,,,0,0,,,,,,,,123790,{651B94F0-909B-44D5-A43B-91C39E02831E},TRANSPORTATION,2024/04/24 11:42:09+00,TRANSPORTATION,2024/04/24 11:42:09+00
-105.25437700022,40.0377059991989,766258,State Highway,119,B,44.47,2021/07/22 13:43:00+00,1343,BOULDER,BOULDER,DIAGONAL HWY,00175FW,30TH ST,40.03771251,-105.25438692,3218253,1343,Possible/Complaint of Injury (C,1,1,0,0,0,BLDPD,,On Road,Intersection Related,2,Straight On Level,Dry,Daylight,None,35,35,,,Rear End,FO:No,Rear End,,,Rear End,,East,Passenger Car/Van,No Impairment Suspected,No Apparent Contributing Factor,20,Going Straight,CO,No,Yes,,No Injury (PDO),East,Passenger Car/Van,No Impairment Suspected,No Apparent Contributing Factor,0,Stopped in Traffic,CO,No,Yes,,2,Unknown,,,,,,0,0,No,,,1,0,,,,,,,,147502,{195A04EF-29E5-4B6F-B98F-E6EB169DF115},TRANSPORTATION,2024/04/24 11:42:09+00,TRANSPORTATION,2024/04/24 11:42:09+00
-105.247346999445,40.0380069988357,766259,State Highway,119,B,44.84,2021/10/06 00:00:00+00,0,BOULDER,BOULDER,DIAGONAL HWY,00730FW,FOOTHILLS PARKWAY,40.03801351,-105.24735692,3218751,,No Injury (PDO),2,0,0,0,0,BLDPD,,On Road,Non-Intersection,2,Straight On Level,Dry,Daylight,None,40,40,,,Sideswipe Same Direction,FO:No,Sideswipe Same Direction,,,Sideswipe Same Direction,,East,Trucks over 10k/Busses over 15 Passengers,No Impairment Suspected,No Apparent Contributing Factor,25,Changing Lanes,CO,No,Yes,,No Injury (PDO),East,SUV,No Impairment Suspected,No Apparent Contributing Factor,40,Going Straight,CO,No,Yes,,1,Unknown,,,,,,0,0,No,,,0,0,,,,,,,,174793,{59C1FC0B-FBE6-4209-8FB5-0BC3371B2021},TRANSPORTATION,2024/04/24 11:42:09+00,TRANSPORTATION,2024/04/24 11:42:09+00
-105.253839999735,40.0378119986668,766260,State Highway,119,B,44.5,2021/03/16 13:27:00+00,1327,BOULDER,BOULDER,DIAGONAL HWY,AT,30TH ST,40.03781851,-105.25384992,3217540,1343,No Injury (PDO),2,0,0,0,0,BLDPD,,On Road,Intersection,2,Straight On Level,Wet,Daylight,None,45,45,,,Rear End,FO:No,Rear End,,,Rear End,,West,SUV,No Impairment Suspected,Unknown,10,Going Straight,CO,No,Yes,,No Injury (PDO),West,SUV,No Impairment Suspected,No Apparent Contributing Factor,0,Stopped in Traffic,CO,No,Yes,,1,Unknown,,,,,,0,0,No,,,0,0,,,,,,,,108070,{6DFCD612-5161-42F7-A287-933B2BEAE60E},TRANSPORTATION,2024/04/24 11:42:09+00,TRANSPORTATION,2024/04/24 11:42:09+00
-105.245671999606,40.0380389994456,766261,State Highway,119,B,44.92,2021/04/16 00:00:00+00,0,BOULDER,BOULDER,DIAGONAL HWY,AT,HWY 157 SB ON RAMP,40.03804551,-105.24568192,3217684,1396,Possible/Complaint of Injury (C,0,1,0,0,0,BLDPD,,Off Road Right,Intersection,1,Curve On Level,Icy,Daylight,None,45,,,,Curb or Island,FO:Yes,Curb or Island,Embankment or Ditch,Wall or Building,Curb or Island,,East,Passenger Car/Van,No Impairment Suspected,No Apparent Contributing Factor,45,Drove Wrong Way,CO,No,Yes,,Possible/Complaint of Injury (C,Unknown,,,,,,0,,No,,,Unknown,,,,,,0,0,No,,,1,0,,,,,,,,128777,{7D1E5EE8-1C25-4DA0-A8E5-940D1D1A519E},TRANSPORTATION,2024/04/24 11:42:09+00,TRANSPORTATION,2024/04/24 11:42:09+00
-105.248942996615,40.0380869437788,766262,State Highway,119,B,44.76,2021/07/26 23:20:00+00,2320,BOULDER,BOULDER,DIAGONAL HWY,AT,34TH ST,40.03802651,-105.24897992,3218271,21126,Fatal (K),0,0,1,1,2,BLDPD,,On Road,Intersection,2,Straight On Level,Dry,Dark Lighted,None,40,40,,,Broadside,FO:No,Broadside,,,Broadside,,East,Passenger Car/Van,No Impairment Suspected,Driver Emotionally Upset,88,Going Straight,CO,No,Yes,,Evident Non-Incapacitating (B),South,Passenger Car/Van,Alcohol,Unknown,19,Making Left Turn,CO,No,Yes,,4,Unknown,,,,,,0,0,No,,,4,3,,,,Impairment,,,,195993,{898D3D94-247D-402F-886D-885B5BB7727E},TRANSPORTATION,2024/04/24 11:42:09+00,TRANSPORTATION,2024/04/24 11:42:09+00
-105.244209999959,40.0384699995113,766263,State Highway,119,B,45.01,2021/08/01 18:13:00+00,1813,BOULDER,BOULDER,DIAGONAL HWY,AT,47TH ST,40.03847652,-105.24421992,3218313,1425,"Evident, Incapacitating (A)",1,0,0,1,0,BLDPD,,On Road,Intersection,1,Straight On Level,Dry,Daylight,None,40,,,,Bicycle or Pedal Cycle,FO:No,Bicycle or Pedal Cycle,,,Bicycle or Pedal Cycle,,East,Passenger Car/Van,No Impairment Suspected,Unknown,40,Going Straight,CO,No,Yes,,No Injury (PDO),Unknown,,No Impairment Suspected,No Apparent Contributing Factor,,,,,No,,4,Unknown,,,,,,0,0,No,,,1,1,Bicycle,,,,,,,153655,{362F9ED6-AF6C-4FD7-84FF-4C554DE57E98},TRANSPORTATION,2024/04/24 11:42:09+00,TRANSPORTATION,2024/04/24 11:42:09+00
-105.258445999822,40.0365779991475,766264,State Highway,36,B,35,2021/09/22 14:55:00+00,1455,BOULDER,BOULDER,DIAGONAL HWY,AT,28TH ST,40.03658451,-105.25845592,3218637,1254,No Injury (PDO),2,0,0,0,0,BLDPD,,On Road,Intersection,2,Curve On Level,Dry,Daylight,None,40,40,,,Rear End,FO:No,Rear End,,,Rear End,,West,Pickup Truck/Utility Van,No Impairment Suspected,No Apparent Contributing Factor,15,Making Right Turn,CO,No,Yes,,No Injury (PDO),West,SUV,No Impairment Suspected,No Apparent Contributing Factor,0,Stopped in Traffic,CO,No,Yes,,1,Unknown,,,,,,0,0,No,,,0,0,,,,,,,,171548,{CF281C62-A79F-4586-9851-24C6FE4D0156},TRANSPORTATION,2024/04/24 11:42:09+00,TRANSPORTATION,2024/04/24 11:42:09+00
-105.253839999735,40.0378119986668,766265,State Highway,119,B,44.5,2021/11/09 13:27:00+00,1327,BOULDER,BOULDER,DIAGONAL HWY,AT,30TH ST,40.03781851,-105.25384992,3218981,1343,Possible/Complaint of Injury (C,1,1,0,0,0,BLDPD,,On Road,Intersection,2,Straight On Level,Dry,Daylight,None,40,40,,,Rear End,FO:No,Rear End,,,Rear End,,East,Pickup Truck/Utility Van,No Impairment Suspected,No Apparent Contributing Factor,30,Going Straight,CO,No,Yes,,No Injury (PDO),East,SUV,No Impairment Suspected,No Apparent Contributing Factor,30,Going Straight,CO,No,Yes,,2,Unknown,,,,,,0,0,No,,,1,0,,,,,,,,183818,{54CB4377-EFB7-493C-9757-87A981B070E0},TRANSPORTATION,2024/04/24 11:42:09+00,TRANSPORTATION,2024/04/24 11:42:09+00
-105.254021999416,40.0377799994857,766266,State Highway,119,B,44.49,2021/01/19 16:16:00+00,1616,BOULDER,BOULDER,DIAGONAL PKWY,00030FW,30TH ST,40.03778651,-105.25403192,3217279,1343,No Injury (PDO),3,0,0,0,0,BLDPD,,On Road,Intersection Related,2,Straight On Level,Dry,Dawn or Dusk,None,45,45,,,Rear End,FO:No,Rear End,,,Rear End,,East,Passenger Car/Van,No Impairment Suspected,Unknown,20,Going Straight,CO,No,Yes,,No Injury (PDO),East,Passenger Car/Van,No Impairment Suspected,Unknown,20,Stopped in Traffic,CO,No,Yes,,1,Unknown,,,,,,0,0,No,,,0,0,,,,,,,,50930,{779A22D5-B58E-467F-A302-A8A7B757D5BC},TRANSPORTATION,2024/04/24 11:42:09+00,TRANSPORTATION,2024/04/24 11:42:09+00
-105.102812000522,40.003752999083,766267,State Highway,287,C,304.55,2021/02/17 17:00:00+00,1700,LAFAYETTE,BOULDER,DIAMOND CIR,AT,HWY 287,40.00375952,-105.10282188,3217417,25011,No Injury (PDO),2,0,0,0,0,LFTTPD,,On Road,Intersection,2,Straight On Level,Snowy,Daylight,Snow/Sleet/Hail,30,30,,,Rear End,FO:No,Rear End,,,Rear End,,East,Pickup Truck/Utility Van,No Impairment Suspected,Unknown,5,Going Straight,CO,No,Yes,,No Injury (PDO),East,SUV,No Impairment Suspected,No Apparent Contributing Factor,0,Stopped in Traffic,CO,No,Yes,,1,Unknown,,,,,,0,0,No,,,0,0,,,,,,,,101882,{36E7BA45-34B5-46A6-A68B-C9478ED8EFD1},TRANSPORTATION,2024/04/24 11:42:09+00,TRANSPORTATION,2024/04/24 11:42:09+00
-105.074693000395,40.0002379992508,766268,State Highway,7,D,63.21,2021/12/23 11:03:00+00,1103,LAFAYETTE,BOULDER,E BASELINE,AT,N 119TH,40.00024452,-105.07470288,3219213,3624,Possible/Complaint of Injury (C,1,1,0,0,0,LFTTPD,,On Road,Intersection,2,Straight On Level,Dry,Daylight,None,35,35,,,Rear End,FO:No,Rear End,,,Rear End,,East,Passenger Car/Van,No Impairment Suspected,Unknown,5,Going Straight,CO,No,Yes,,Possible/Complaint of Injury (C,East,Passenger Car/Van,No Impairment Suspected,No Apparent Contributing Factor,0,Stopped in Traffic,CO,No,Yes,,1,Unknown,,,,,,0,0,No,,,1,0,,,,,,,,194961,{F5BF023F-103A-48C6-8ECF-46F2CEC451BB},TRANSPORTATION,2024/04/24 11:42:09+00,TRANSPORTATION,2024/04/24 11:42:09+00
-105.074693000395,40.0002379992508,766269,State Highway,7,D,63.21,2021/01/26 00:00:00+00,0,LAFAYETTE,BOULDER,E BASELINE RD,AT,N 119TH ST,40.00024452,-105.07470288,3217307,,Possible/Complaint of Injury (C,1,2,0,0,0,LFTTPD,,On Road,Non-Intersection,2,Straight On Level,Icy,Daylight,Snow/Sleet/Hail,55,55,,,Head On,FO:No,Broadside,,,Broadside,,West,Passenger Car/Van,No Impairment Suspected,Unknown,0,Drove Wrong Way,CO,No,Yes,,No Injury (PDO),East,SUV,No Impairment Suspected,No Apparent Contributing Factor,0,Going Straight,CO,No,Yes,,2,Unknown,,,,,,0,0,No,,,2,0,,,,,,,,56272,{F1AAEB29-814E-4AA4-83FE-C9EB53AB6A0E},TRANSPORTATION,2024/04/24 11:42:09+00,TRANSPORTATION,2024/04/24 11:42:09+00
-105.079935999473,40.0002299991802,766270,State Highway,7,D,63.05,2021/09/18 23:49:00+00,2349,LAFAYETTE,BOULDER,E BASELINE RD,AT,N BURLINGTON AVE,40.00023652,-105.07994588,3218599,,No Injury (PDO),1,0,0,0,0,LFTTPD,,Off Road in Median,Non-Intersection,1,Straight On Level,Dry,Dark Un-Lighted,None,30,,,,Curb or Island,FO:Yes,Curb or Island,Other Fixed Object,,Curb or Island,,West,SUV,No Impairment Suspected,Asleep at the Wheel,30,Going Straight,CO,No,Yes,,No Injury (PDO),Unknown,,,,,,0,,No,,,Unknown,,,,,,0,0,No,,,0,0,,,,,,,,167556,{878B1488-F86F-4176-9C4A-4FACE9AEA713},TRANSPORTATION,2024/04/24 11:42:09+00,TRANSPORTATION,2024/04/24 11:42:09+00
-105.10280200025,40.000158999059,766271,State Highway,287,C,304.27,2021/11/23 00:00:00+00,0,LAFAYETTE,BOULDER,E BASELINE RD,AT,N US HWY 287,40.00016552,-105.10281188,3219050,3318,No Injury (PDO),2,0,0,0,0,LFTTPD,,On Road,Intersection,2,Straight On Level,Dry,Daylight,None,30,30,,,Rear End,FO:No,Rear End,,,Rear End,,West,Pickup Truck/Utility Van,No Impairment Suspected,Physical Disability,0,Going Straight,CO,No,Yes,,No Injury (PDO),West,Pickup Truck/Utility Van,No Impairment Suspected,No Apparent Contributing Factor,0,Stopped in Traffic,CO,No,Yes,,1,Unknown,,,,,,0,0,No,,,0,0,,,,,,,,187053,{C777E6C4-8E33-46D8-8956-358756B8B13F},TRANSPORTATION,2024/04/24 11:42:09+00,TRANSPORTATION,2024/04/24 11:42:09+00
-105.055200000332,40.2037099989707,766272,State Highway,66,B,38.92,2021/10/09 12:00:00+00,1200,UNINCORPORATED,BOULDER,E COUNTY LINE RD,AT,HWY 66,40.20371655,-105.05520989,3218772,3705,No Injury (PDO),4,0,0,0,0,CSP,,On Road,Intersection,2,Straight On Level,Dry,Daylight,None,45,45,,,Approach Turn,FO:No,Approach Turn,,,Approach Turn,,North,Passenger Car/Van,No Impairment Suspected,No Apparent Contributing Factor,15,Making Left Turn,CO,No,Yes,,No Injury (PDO),South,Motorcycle,No Impairment Suspected,No Apparent Contributing Factor,40,Going Straight,CO,No,Yes,,1,Unknown,,,,,,0,,No,,,0,0,,,Motorcycle,,,EAST COUNTY LINE RD (SH 7 to NCLR),,159296,{66038A2C-F920-43AB-A41F-D3E6D91F95E2},TRANSPORTATION,2024/04/24 11:42:09+00,TRANSPORTATION,2024/04/24 11:42:09+00
-105.08378800055,40.15237499877,766273,State Highway,119,B,57.66,2021/11/05 18:49:00+00,1849,LONGMONT,BOULDER,E KEN PRATT BLVD,0.35ME,S MARTIN ST,40.15238154,-105.08379789,3218963,,No Injury (PDO),2,0,0,0,0,LDPS,,On Road,Non-Intersection,1,Straight On Level,Dry,Dark Un-Lighted,None,55,,,,Wild Animal,FO:No,Wild Animal,,,Wild Animal,Deer,West,SUV,No Impairment Suspected,No Apparent Contributing Factor,55,Going Straight,CO,No,Yes,,No Injury (PDO),Unknown,,,,,,0,,No,,,Unknown,,,,,,0,0,No,,,0,0,,,,,,,,180386,{E3804E69-522D-4760-8802-38AC197EFE2D},TRANSPORTATION,2024/04/24 11:42:09+00,TRANSPORTATION,2024/04/24 11:42:09+00
-105.066404000313,40.158741999411,766274,State Highway,119,B,58.87,2021/12/31 16:39:00+00,1639,LONGMONT,BOULDER,E KEN PRATT BLVD,00010FE,E 3RD AVE,40.15874854,-105.06641389,3219252,3662,No Injury (PDO),1,0,0,0,0,LDPS,,Off Road Left,Intersection Related,1,Curve On Grade,Snowy,Dark Lighted,Wind,55,,,,Curb or Island,FO:Yes,Curb or Island,,,Curb or Island,,West,SUV,No Impairment Suspected,Driver Inexperience,25,Making Right Turn,CO,No,Yes,,No Injury (PDO),Unknown,,,,,,0,,No,,,Unknown,,,,,,0,0,No,,,0,0,,,,,,,,197726,{33C53315-5BAC-4B82-8B74-120A13622288},TRANSPORTATION,2024/04/24 11:42:09+00,TRANSPORTATION,2024/04/24 11:42:09+00
-105.055904999677,40.1602049986956,766275,State Highway,119,C,59.45,2021/04/26 00:00:00+00,0,LONGMONT,BOULDER,E KEN PRATT BLVD,00102FW,COUNTY LINE RD,40.16021154,-105.05591489,3217729,3719,Evident Non-Incapacitating (B),1,1,1,0,0,LDPS,,On Road,Intersection Related,3,Straight On Level,Dry,Daylight,None,55,55,55,,Rear End,FO:No,Rear End,Rear End,,Rear End,,East,SUV,No Impairment Suspected,Unknown,30,Going Straight,CO,No,Yes,,No Injury (PDO),East,SUV,No Impairment Suspected,No Apparent Contributing Factor,0,Stopped in Traffic,CO,No,Yes,,2,East,Passenger Car/Van,No Impairment Suspected,No Apparent Contributing Factor,0,Stopped in Traffic,CO,0,Yes,,3,2,0,,,,,,,,236312,{51434751-F030-4781-A557-02CAF82FD4F2},TRANSPORTATION,2024/04/24 11:42:09+00,TRANSPORTATION,2024/04/24 11:42:09+00
